year,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,UK
2031,0.30918479353270695,0.33505511163410356,0.2811347142546978,0.30896991733450485,0.2997107615767131,0.24887675935525141,0.317780187168045,0.3090177076173775,0.3357882267092644,0.36161399837189817,0.046086420530856174,0.21880501602814129,0.30265180747532033,0.332776447946526,0.22687959916566228,0.30947383319181027,2.919460932565233,0.046002397447241196,0.30986777186073805,0.21376353107139828,0.15835835497791373,0.282013885384499,0.2297476037731249,0.15953518548309098,2.2015834113531674,0.2151196787688714,0.22450569945020668,0.20662146900228093,1.9910058332481206,0.04606604787837593,0.24579276867607502,0.3085676086088613
2032,0.37981945682363294,0.4060715763720404,0.34718023318263935,0.37971429297616505,0.37978682542794984,0.3511751323466776,0.3924818367396483,0.37966834804123406,0.4089432143284748,0.43799153393041806,0.045626016654607734,0.2686427722555101,0.3727472245264807,0.40996481218714065,0.322659451594401,0.3812571891781629,2.7092798176424226,0.04541355009250235,0.3810865821628524,0.2720319202171803,0.30239603188085756,0.3470020955947406,0.279301778027289,0.2787011415549091,2.0981896625617034,0.3050107407531546,0.2742392723318028,0.2955546974276041,1.848370189485649,0.0457381959172096,0.3469337395795848,0.3796436068868104
2033,0.45795755604606236,0.4832463469877611,0.41727853207739024,0.457985363368112,0.4646584685143912,0.45361481072491916,0.47820537743877317,0.45783382869963657,0.48266746126401616,0.5132523977089753,0.045087937613314935,0.3174380727340822,0.4507048854861036,0.48842745902216866,0.4220134079951595,0.4602493441674491,2.465261246422749,0.044719556914903036,0.4598455810577585,0.3393679365414218,0.44853079420312225,0.41570128164545106,0.3307922400093146,0.4037572624763304,1.9702080203331163,0.3981627188018942,0.3240846441703043,0.39024064726815494,1.702581255061316,0.04540271594480996,0.4485481190848353,0.458332987820272
2034,0.5592071164069808,0.5842089356198321,0.4949897431963248,0.5593332734592713,0.5550995512309983,0.5587653024762016,0.5739013748830538,0.5591030581721482,0.5595144611414767,0.589500733289803,0.04461283242887707,0.39700169415050657,0.5518310654954663,0.5699220649068923,0.5276867307161629,0.5609876362849276,2.1990822541193453,0.04406671077474246,0.5615942287947802,0.42054397963408835,0.5860962937425954,0.4919266881720709,0.4092556984017126,0.5283743593921341,1.8224777040556102,0.49816956300351817,0.4032893404950829,0.4937409835692621,1.5611290167146425,0.04521324548881984,0.5533209940169956,0.5600406304989499
2035,0.6591383697737851,0.6808620605399102,0.5792537315039742,0.6593581130451454,0.6458128432612235,0.6637433204936468,0.6680993060937327,0.6590676150707238,0.6364381130640766,0.6628026069517539,0.057727882839556224,0.5053543614126519,0.6524459111247539,0.6503346849024909,0.636980608357486,0.661108104851027,1.9015581139854196,0.05702545398311034,0.6617973485290334,0.5164637576287517,0.7096032400775077,0.575033752573966,0.5140084622107856,0.6491584517719853,1.641905504983412,0.6041945393561786,0.5102487078828911,0.604223905172333,1.4143098519906052,0.05865651928003362,0.6585544434809548,0.660374908558736
2036,0.755046457735587,0.7698915572143036,0.6740400881935381,0.7553322493469422,0.7364641238409707,0.7710176732826383,0.7685127835851004,0.7550213573977327,0.7159038884232483,0.7349813104274682,0.3755093433085532,0.6115868007306084,0.7500435988593201,0.7309945868691473,0.7517177732485636,0.7578099589556159,1.592593513279366,0.37531104316529945,0.7575772044806568,0.6318182905266763,0.8194537555373319,0.6694696736790634,0.6230172148461187,0.767475088732844,1.438979212669609,0.720467546628243,0.6171881420622796,0.7242523160546672,1.2700779161244948,0.3759095200020567,0.7668196571760264,0.7564988233966221
2037,0.8729652619056816,0.8814492612041572,0.8272957801353248,0.8731767994445829,0.8668894116490267,0.8815477434868195,0.8799929838425551,0.8729599762278106,0.854367864951318,0.8666693054860372,0.6884396326820127,0.7954945298638989,0.8700135093781481,0.863426661883589,0.8717422973743141,0.87453059550691,1.2859559740144328,0.6885428411891421,0.874663270629962,0.8017934693933335,0.9150449494437228,0.8243706816136215,0.7981535824391138,0.8832399607887966,1.2205040353807297,0.8501247355961192,0.7973242247493205,0.8547646241888388,1.1302162790076915,0.6884824580943563,0.8791154988148566,0.8740290008559082
2038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2039,1.1178808736635848,1.105535905664203,1.1883404160623956,1.1175198754148798,1.1279900297575924,1.2152599153828514,1.1247116666599275,1.1178764327344437,1.1468587152514471,1.1281373570228346,1.303722947758406,1.1977111537107115,1.1221244873396856,1.1334322535198154,1.2107935275518098,1.1163513403983827,0.7398631087415097,1.3029969967739672,1.115154571503757,1.2206673589373909,1.0677280007866559,1.1923407887283246,1.2070571133101595,1.1106873097514076,0.781160490254928,1.2440118272903347,1.199873970065109,1.2249250941612484,0.8730530830269595,1.3042309730302217,1.21644741409864,1.1160357148688254
2040,1.3308002581258487,1.3178873087169294,1.4719762850082487,1.329619790393137,1.322075237848574,1.519158676944167,1.2557135797457197,1.330656771811233,1.390024408451514,1.353656375909654,1.6017156850968395,1.4305086679111259,1.3377722850335039,1.3515826562677387,1.4970031216634956,1.3192858909579541,0.5201845943070347,1.5994391963505763,1.3238592615278197,1.5186097706885624,1.122435039164613,1.4814137619827425,1.4523757474269288,1.218245998705572,0.5803780127457744,1.5779004099179763,1.4354851300460185,1.526224607392168,0.7546380385904446,1.603607221115401,1.5200058965501955,1.325347616274116
2041,1.5409488106691094,1.5221383486235258,2.0605020833089513,1.5387551795341927,1.779120402223518,1.8747131814987739,1.3837855035843443,1.5406508336640106,1.9827381306685303,1.9507648474972847,1.9473775787548377,1.6646724646669186,1.5521498105250642,1.8929753455018703,1.8271319125156606,1.521957516020703,0.34716912731660277,1.942642975150466,1.5285728492435946,2.0422400341624503,1.1696525845855605,2.0781645966460927,1.7129968929760893,1.3272028758181977,0.40904666687803254,1.9742258036820945,1.6768234413130114,1.8799308672715296,0.6480267678294058,1.9518020694411338,1.8737684539421051,1.5309013927430364
2042,1.7370093288934834,1.7066135768955195,2.7046573201063375,1.7336224518142496,2.2879499725602668,2.2298756161867197,1.4987311295796726,1.7365445967716882,2.6178344809975314,2.5844459280652385,2.3106363842475077,1.8883895467938983,1.7539666827833063,2.480182322855385,2.154308338235537,1.711917268529559,0.2172414127231987,2.3023770192180404,1.7181086477569218,2.608938901245775,1.2021640473082431,2.7255224228686727,1.976361508217531,1.4274567915888692,0.26959463513560467,2.387783279267618,1.9115482084800088,2.2448974137066853,0.5485875587592524,2.319246452654579,2.225532100445186,1.7214826754973322
2043,1.9233092924518986,1.875449361857686,3.374459315200136,1.918546978273961,2.8252667665228226,2.613071782974153,1.6049601513865803,1.9226658288408767,3.2542334581002095,3.2082587276556183,2.722738322335683,2.1066177056763182,1.9476558253689658,3.0753185067270747,2.5035288377998515,1.892325323424368,0.12727292265120166,2.709832585228869,1.8968763572067282,3.1977332235335814,1.225589928862427,3.3894097090252653,2.2465460317250177,1.5227174878104626,0.1654857906812588,2.8424577919557357,2.1439620484309616,2.6441528843699267,0.4593974230288214,2.7376302498242477,2.602480016318991,1.9014993592191431
2044,2.107246694003411,2.0359259954158184,4.125681150051259,2.1008999979096443,3.441658379898352,3.052057486574627,1.7088035914629314,2.1064081766737686,3.953733384591681,3.8868609982850764,3.13610311716501,2.3277548796457643,2.1408007557970805,3.7345902153285873,2.9004234502736774,2.0695634222217683,0.06967203976184022,3.1171592867241587,2.07225040050834,3.8526666727583807,1.246112735872412,4.122792432518462,2.531348638250827,1.6181266161146581,0.09408368769456658,3.363260536979627,2.3818677822646617,3.1025327592839216,0.38190593341129747,3.1601857002676734,3.031306094988063,2.0783518370916725
2045,2.2729071694811425,2.172983108429743,4.896031265615423,2.264797426730472,4.081689259599015,3.505764264064875,1.7975863702532766,2.2718590264134577,4.643798321337876,4.542590616917713,3.5274191545519713,2.5344070083498296,2.317301601677372,4.389122463384372,3.3087685171263312,2.22736317690996,0.03512181530084103,3.5011674943183033,2.228614458113749,4.527656567734292,1.2556993271441927,4.859733680356927,2.8103745990909075,1.7005950293409704,0.048591668917618104,3.909801356395113,2.6066977375227354,3.584980913269359,0.312706015874414,3.563979083559173,3.47096928169671,2.2363970747601414
2046,2.42703810554079,2.293845713418359,5.717819226588634,2.4169470465729868,4.76680903279422,3.9822505209733325,1.8774134930852462,2.425756581133302,5.356448240284919,5.207288642337488,3.905825274209743,2.733899763548293,2.4839870875016787,5.065805068944619,3.7374716906298246,2.3719200636128965,0.016222057872024773,3.8710376901467174,2.37260936613086,5.2575134706276625,1.2602416565271357,5.631452183760055,3.089459372615787,1.774697682724865,0.022542904352055047,4.491094690039934,2.8251573856214205,4.1010784012343295,0.25307810623692306,3.958631474164626,3.9294787599458014,2.382313456624188
2047,2.5791703870823306,2.408230869531273,6.608426315920412,2.5667994692985188,5.498796866632579,4.481201873256943,1.9559861957174145,2.577616113314926,6.099054369938313,5.883625286325987,4.286668240569353,2.9368703818363597,2.650609819349779,5.768233525683576,4.187935760137123,2.5121501072566867,0.006815361927022714,4.242124905041133,2.5134124759888823,6.072920228499008,1.265740015901828,6.455081168887005,3.378768495853212,1.8464815400022485,0.009253959646282681,5.113369157214304,3.0477265430157146,4.656249971548978,0.2031814849959951,4.360030408182201,4.406863127739657,2.525344761763309
2048,2.7095236838190795,2.4985090278877125,7.529338610462694,2.694618623881335,6.227651984930359,4.970162822023922,2.018654753893811,2.7076561237359877,6.8301211004936855,6.528591477926234,4.636883414280011,3.1205349494744197,2.796795525648465,6.451864467046851,4.629007800210957,2.6284437274554233,0.0025491829173217647,4.581938308040731,2.631518388318665,6.952553628436385,1.2633380068176803,7.295966136591649,3.6502366507405863,1.9010089417938996,0.003259655305105189,5.741977013432839,3.2505018542170907,5.216681511132419,0.16052863277812812,4.734629588933112,4.871706492485137,2.645914670364456
2049,2.8272027595243587,2.574345468544639,8.514097570986426,2.809423595607314,6.958456830938469,5.464886675136988,2.072958738106367,2.8249629548677806,7.573763350837947,7.162172270687804,4.970183556093285,3.2945628184577314,2.9317121410433136,7.133124172232649,5.0733561127111555,2.7295294700954895,0.0008384372512833123,4.9044103569325035,2.7355793308083394,7.941226035283489,1.2586646850709091,8.192438402290204,3.912804350706405,1.9445790013336965,0.0009628127623497834,6.397869787718754,3.4434524580050825,5.797552866974492,0.12526283222795984,5.095955642231205,5.3401242913768865,2.7527072205480043
2050,2.9437029271799315,2.647165495693148,9.614460224065377,2.9225803229434963,7.70680303798188,5.989491274685409,2.127671075509515,2.9410075867557492,8.367073270376068,7.815110072495383,5.306185479690764,3.4717545611154534,3.067132747205474,7.83949141135021,5.53975888282952,2.82646556203391,0.00023902520213940092,5.2292769017997145,2.836417484147832,9.09824712863676,1.2572980479790055,9.201001885790216,4.180231099720222,1.9849283548102894,0.00023224042677514808,7.113243893884407,3.640274143397329,6.422772587594738,0.09689547271146466,5.463360843091907,5.835906591311607,2.856594748238413
