time,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK,UK
4526,0.1044834425186976,0.1564176449580862,0.1867911793892234,0.0280310054780927,0.1788128333461045,0.1891770710590722,0.2090303296910932,0.105295163951557,0.1032359169673278,0.1450136238768985,0.2057211147427882,0.143324975632887,0.0671168514206472,0.0858114570010772,0.0789167683150189,0.0798771302423369,0.3119202571494405,0.1127030523681163,0.1302279482673425,0.2745077913958937,0.1367906732399877,0.3862313887051397,0.1329783529759312,0.1234654636201783,0.297845726247504,0.0446966149189659,0.1699550443757556,0.0457454106767065
4527,0.1051667051466448,0.1676298906985188,0.1619782123995431,0.0387090223481454,0.1798352354050886,0.194414492816999,0.2168542186484437,0.1470210230119137,0.106989157950461,0.1750410179664456,0.2105578319221162,0.1658196556999132,0.0593362425784,0.068388423431633,0.0840777378563967,0.0742202029106257,0.3037195661135362,0.1309100137300606,0.1418228028173289,0.280715251893686,0.13790461552024,0.370670890321505,0.1530257199884082,0.11668716565679,0.2939978508309923,0.0328836143698985,0.1686245215877461,0.0548108370322274
4528,0.1036899674129586,0.1664668051771661,0.1242523207600037,0.0434497373082108,0.1698768173738318,0.1927574181362695,0.2233181173226838,0.123121474561982,0.0988578327383584,0.1969444272610401,0.2112028231056433,0.1917605388462107,0.0544871829442392,0.0607922252967586,0.0857347162266225,0.068131551648343,0.3047909730946458,0.1562215925851447,0.1488830931824693,0.2723424634021066,0.1364948920914176,0.3446667612654326,0.1681410383702417,0.1011062827629911,0.2658799970284882,0.0419089783332986,0.1506571279512631,0.0605184792254086
4529,0.0891698674893088,0.1674516537172228,0.0876497525921208,0.0494106556750557,0.1539339093772292,0.1868937317568581,0.2253427284721642,0.0812246760631439,0.0942159818474437,0.2021921130183394,0.2069832425812517,0.2127015674193163,0.0648027609686505,0.054234344264087,0.0874803098593852,0.0682591534892833,0.3124292587321854,0.1786611304341735,0.1550399412446147,0.2650536710795205,0.1307642364807013,0.3085673160773149,0.1776546612839431,0.0800816947752799,0.2245645947975604,0.0481656029383447,0.1377172528684043,0.0672696984210568
4530,0.0725734729647616,0.1689310599791297,0.0748074869671148,0.0527952659541794,0.122393301440087,0.1714896814302901,0.2103503733432837,0.0970289290147477,0.0973025990597825,0.1930940060103354,0.2144860819288536,0.2188164627533181,0.0833729909815071,0.0596612324225528,0.0843826828349181,0.0593295303510729,0.3069058699758862,0.1843236701584129,0.1368960190350872,0.2451339019552379,0.1216880136443053,0.2622786271822694,0.1919241051527517,0.0781522728242795,0.2220932782912398,0.0514798242800028,0.1276484173304028,0.0749830829287771
4531,0.0691007342142351,0.1443687765280989,0.0692508799031292,0.0545184001771194,0.1059958494740339,0.153936014576044,0.208857949694072,0.1214528395212718,0.0960973842940693,0.1742208218675275,0.2157808466350212,0.218276393281085,0.0955088522373851,0.0716106395716441,0.0801145037229547,0.0527328744240862,0.2687779821125823,0.1572657360043956,0.1017577349407002,0.2196809059163752,0.1126009470916596,0.2399310619340408,0.2083563782488297,0.0799616366168078,0.2335524911215675,0.0493199300680357,0.1193029335051945,0.0827339960000881
4532,0.0686126395681446,0.1209115641619442,0.0653159730579179,0.0522654042163704,0.0878440133787848,0.1436065252580433,0.2274569320504201,0.1401520790101496,0.0938391779094622,0.1473605458973249,0.2140391563693273,0.249850343224893,0.0922017832369183,0.0889159276165005,0.0791960720799069,0.0535705600162577,0.2270948436007089,0.1312915189139888,0.0989031902223387,0.1996712420174667,0.101741610199967,0.2322011739316694,0.1987766346428513,0.0819326924256368,0.2547495926157836,0.0453334847590864,0.104242541621661,0.088083106819684
4533,0.0715439793105882,0.1167709894424105,0.0627236928351496,0.0462152987567436,0.0740928050641609,0.139854370086879,0.2438383094254604,0.1582731446018428,0.0929336701045869,0.1207690620345753,0.2090537586144999,0.2800775076771153,0.0767519598937609,0.0987985194107664,0.0893623590837273,0.0585133883086247,0.2043110428684935,0.1211605542510482,0.1140036790649054,0.1827011121153439,0.0886026964535326,0.2368872669422464,0.1706905973607712,0.0831683901074967,0.2781296383624512,0.0373630735919464,0.0883316319340952,0.0890642899261069
4534,0.0655733664328532,0.1148727174333049,0.0586339391958731,0.0506087877159284,0.0746883756306674,0.1306144329092913,0.2622487334395732,0.1358134062891228,0.0807425707803525,0.0914022618011052,0.1819367887966369,0.3016432214186391,0.0729036558610682,0.0620230796594672,0.0928117795712096,0.0692319330152898,0.1941924907167879,0.1346113006510133,0.1109256802501839,0.143872273117521,0.0738110372864055,0.2499148484800152,0.1223571927473476,0.0885844447901851,0.323089476111972,0.0376266600581855,0.0698121625975738,0.0766419670825663
4535,0.0620685646015711,0.1184807752172403,0.0473322309537984,0.0545556906949345,0.064195814285428,0.138332463276987,0.2441831405647472,0.1250442560620755,0.0810339722534766,0.0861196803107,0.1860896819792931,0.2937883833673912,0.0700436007912175,0.0517214804567377,0.0956765619443888,0.0841994920653121,0.182732054481501,0.1481461939249173,0.1088584651651531,0.1534675074822759,0.0696202676059868,0.2648949064370304,0.1025046733206232,0.0868069574102209,0.318202276372774,0.0321689145479014,0.0570383622328551,0.0780441080966206
